user_id,created_at,state,signup_channel,kyc_status,is_active
1124,2024-02-28 16:36:25,OH,paid_social,unverified,True
1125,2023-12-20 04:21:47,VA,email,unverified,True
1126,2023-12-01 23:26:32,VA,influencer,unverified,True
1127,2023-09-04 18:30:24,WA,referral,unverified,True
1128,2024-04-03 07:00:38,MD,email,unverified,True
1129,2024-04-17 10:05:28,TX,email,verified,False
1130,2023-11-15 12:11:09,CA,seo,unverified,False
1131,2024-05-23 08:24:02,MA,,pending,True
1132,2024-07-29 14:33:00,AZ,influencer,pending,True
1133,2024-03-21 06:51:43,VA,organic,unverified,False
1134,2024-08-23 16:01:44,MA,influencer,verified,True
1135,2024-06-14 09:28:40,AZ,paid_social,verified,True
1136,2023-12-31 16:55:14,FL,influencer,verified,False
1137,2024-07-24 10:05:54,FL,referral,verified,True
1138,2023-09-30 07:34:41,WI,organic,unverified,True
1139,2023-10-05 05:14:28,NY,seo,verified,True
1140,2024-08-23 22:46:48,NY,seo,pending,True
1141,2024-05-22 03:21:30,NY,influencer,pending,True
1142,2024-06-20 00:48:23,WI,email,verified,False
1143,2024-07-06 19:28:19,WI,referral,unverified,True
1144,2024-02-25 08:18:07,MD,organic,verified,True
1145,2024-04-19 06:06:09,OH,paid_social,unverified,False
1146,2024-02-12 12:04:10,WI,paid_social,verified,True
1147,2023-10-21 14:04:15,AZ,seo,pending,True
1148,2023-10-29 05:57:07,WI,referral,verified,True
1149,2023-09-24 06:14:21,MO,influencer,pending,True
1150,2023-11-18 19:36:05,OH,referral,verified,False
1151,2024-04-21 22:11:23,MD,referral,unverified,False
1152,2023-11-04 00:33:32,NY,organic,unverified,True
1153,2024-03-01 04:26:15,GA,referral,unverified,False
1154,2023-11-12 13:16:59,CA,organic,pending,True
1155,2023-10-16 17:38:31,MA,email,pending,True
1156,2023-09-13 12:41:22,MI,referral,unverified,True
1157,2024-07-27 03:35:28,PA,paid_social,pending,True
1158,2024-07-20 21:38:09,WA,organic,pending,False
1159,2024-02-26 04:07:35,VA,email,unverified,True
1160,2023-10-18 00:26:16,IL,paid_social,unverified,False
1161,2024-01-03 11:31:25,GA,email,unverified,True
1162,2024-03-27 22:55:36,IL,organic,unverified,True
1163,2024-07-28 16:34:47,MD,paid_social,unverified,True
1164,2024-03-02 18:56:13,WI,email,pending,False
1165,2024-03-13 15:10:29,PA,referral,unverified,False
1166,2024-03-03 23:44:45,WA,email,unverified,True
1167,2023-11-26 06:07:59,MA,influencer,verified,False
1168,2024-04-10 21:33:28,VA,organic,verified,False
1169,2024-02-21 15:05:23,GA,influencer,unverified,False
1170,2024-02-24 05:02:02,AZ,influencer,pending,True
1171,2023-11-10 17:40:26,NC,referral,verified,True
1172,2024-07-03 04:52:12,GA,organic,pending,True
1173,2023-11-18 18:59:34,NJ,seo,unverified,True
1174,2024-06-02 01:03:57,IL,seo,unverified,False
1175,2023-09-05 07:32:29,MI,influencer,pending,True
1176,2024-03-03 07:23:45,IL,paid_social,verified,True
1177,2024-03-04 06:05:06,MD,influencer,unverified,False
1178,2024-07-05 13:10:54,OH,seo,pending,False
1179,2024-07-29 06:00:55,VA,paid_social,pending,True
1180,2024-03-14 02:28:32,VA,influencer,pending,False
1181,2024-06-24 06:11:55,MO,email,verified,True
1182,2024-08-25 03:00:24,NJ,email,unverified,False
1183,2024-01-28 02:08:47,WA,influencer,verified,False
1184,2024-04-10 04:15:52,MI,organic,unverified,True
1185,2024-07-18 23:18:13,TN,paid_social,verified,False
1186,2023-12-21 05:22:19,MI,organic,pending,True
1187,2024-03-21 09:03:56,NJ,influencer,pending,True
1188,2023-10-15 00:12:30,AZ,organic,pending,True
1189,2023-10-22 11:03:23,MI,seo,unverified,False
1190,2024-04-17 03:49:18,MA,organic,verified,False
1191,2024-04-23 21:35:51,IN,email,pending,True
1192,2024-06-14 08:02:51,MA,seo,pending,True
1193,2024-02-10 04:34:19,WI,influencer,pending,True
1194,2024-05-30 06:41:50,WA,organic,verified,True
1195,2023-12-17 07:46:47,MO,organic,unverified,True
1196,2024-08-19 22:02:16,MO,referral,verified,False
1197,2024-02-08 06:22:20,NC,organic,pending,True
1198,2024-05-07 02:40:06,MA,seo,pending,False
1199,2023-09-16 16:05:07,FL,paid_social,pending,False
1200,2024-03-08 06:17:00,TX,paid_social,unverified,True
1201,2024-03-02 20:03:34,PA,organic,unverified,True
1202,2023-12-25 05:37:36,WA,seo,verified,True
1203,2024-02-20 03:13:48,OH,seo,unverified,True
1204,2024-07-22 20:45:20,IN,seo,unverified,False
1205,2024-05-27 02:29:51,NY,organic,pending,True
1206,2024-01-25 11:56:30,OH,influencer,verified,False
1207,2024-07-16 15:51:42,TX,organic,unverified,True
1208,2023-11-05 20:59:35,IN,referral,pending,True
1209,2024-05-01 14:22:39,MO,influencer,verified,True
1210,2024-01-18 11:31:56,CA,referral,verified,False
1211,2023-11-26 11:26:42,NC,referral,verified,True
1212,2023-11-25 21:08:05,WI,organic,unverified,True
1213,2023-12-08 20:15:08,WI,seo,unverified,True
1214,2024-01-08 22:53:53,NJ,seo,pending,True
1215,2023-09-08 20:29:55,MD,email,unverified,True
1216,2023-12-01 08:02:39,FL,seo,pending,True
1217,2023-09-25 06:31:22,TN,paid_social,pending,True
1218,2023-12-03 10:55:01,WI,influencer,unverified,True
1219,2023-12-19 00:19:34,NY,influencer,unverified,True
1220,2023-11-29 22:31:41,NJ,paid_social,unverified,True
1221,2024-08-23 09:22:49,GA,seo,unverified,False
1222,2024-03-22 12:28:14,MA,organic,pending,True
1223,2023-11-15 17:54:28,IL,paid_social,verified,True
1224,2024-04-02 03:37:32,OH,organic,pending,False
1225,2023-11-04 18:04:15,GA,email,verified,False
1226,2024-05-05 20:15:23,TN,referral,pending,False
1227,2024-02-20 09:55:23,WI,paid_social,pending,True
1228,2024-01-28 03:05:08,TX,referral,unverified,True
1229,2023-12-10 22:07:57,MI,influencer,unverified,True
1230,2024-01-09 09:58:02,TN,paid_social,verified,True
1231,2024-03-14 10:51:37,VA,influencer,pending,False
1232,2024-01-29 03:29:17,MD,organic,verified,True
1233,2023-11-16 10:20:16,NC,seo,pending,False
1234,2024-05-05 14:26:24,NY,influencer,unverified,False
1235,2023-09-15 09:38:01,VA,seo,verified,True
1236,2023-12-12 11:46:43,IL,email,unverified,True
1237,2023-09-06 18:59:34,TX,influencer,pending,True
1238,2024-03-21 09:06:55,AZ,influencer,pending,False
1239,2024-04-16 14:39:33,AZ,seo,verified,True
1240,2024-04-11 09:07:40,VA,referral,unverified,False
1241,2024-05-30 11:14:09,PA,organic,verified,True
1242,2024-05-29 10:08:31,AZ,seo,pending,True
1243,2024-01-25 12:00:14,IL,paid_social,unverified,False
1244,2024-04-09 05:40:54,PA,seo,verified,True
1245,2023-12-11 17:20:06,AZ,email,verified,True
1246,2023-10-02 23:52:52,WA,organic,pending,True
1247,2023-12-02 04:18:33,FL,referral,verified,True
1248,2023-10-09 14:37:53,CA,email,pending,False
1249,2024-06-21 22:55:40,AZ,seo,pending,True
1250,2024-01-20 06:43:37,WA,referral,pending,True
1251,2024-02-26 10:47:46,WA,paid_social,verified,False
1252,2024-05-30 13:37:07,GA,email,unverified,False
1253,2024-03-19 23:20:46,OH,,unverified,False
1254,2023-09-08 11:00:20,NY,seo,pending,True
1255,2024-04-24 15:26:28,WI,referral,pending,False
1256,2024-05-14 16:09:51,FL,referral,unverified,True
1257,2023-10-27 14:21:40,MD,seo,unverified,True
1258,2024-03-13 08:59:52,MI,email,pending,True
1259,2024-02-22 07:41:36,TN,paid_social,verified,True
1260,2023-10-12 23:02:55,CA,referral,pending,True
1261,2024-06-07 07:11:48,TN,seo,verified,False
1262,2023-10-07 02:58:41,NJ,email,unverified,True
1263,2024-01-13 07:05:46,WA,email,pending,True
1264,2023-12-11 14:55:50,TX,referral,unverified,True
1265,2024-06-17 04:20:25,MD,referral,pending,True
1266,2023-12-31 16:51:21,MO,influencer,pending,False
1267,2024-07-07 17:24:28,IL,email,unverified,False
1268,2023-09-05 13:38:35,MA,referral,verified,False
1269,2023-10-29 06:06:14,IL,seo,verified,False
1270,2024-03-15 02:30:08,FL,seo,unverified,True
1271,2024-03-12 05:58:20,WA,referral,verified,True
1272,2024-07-27 08:35:05,GA,organic,verified,False
1273,2023-12-27 03:49:50,PA,email,pending,False
1274,2024-01-15 06:27:28,WA,seo,pending,True
1275,2024-05-31 06:48:23,WA,referral,unverified,True
1276,2024-07-28 00:48:02,MI,paid_social,unverified,True
1277,2024-05-29 06:46:32,IL,seo,verified,True
1278,2024-01-20 16:11:20,MD,paid_social,pending,False
1279,2024-05-22 20:53:19,NY,influencer,verified,True
1280,2024-03-20 04:12:14,MD,paid_social,unverified,True
1281,2023-09-15 04:50:10,WA,seo,unverified,False
1282,2024-06-29 07:26:39,TX,seo,pending,False
1283,2024-01-22 15:41:56,FL,influencer,unverified,True
1284,2023-09-10 22:37:29,MD,seo,unverified,True
1285,2024-04-19 06:01:58,TN,seo,pending,True
1286,2023-10-10 14:51:34,MO,seo,verified,False
1287,2023-09-26 19:53:10,MD,seo,verified,True
1288,2024-05-14 18:25:57,PA,seo,verified,True
1289,2024-02-22 16:30:45,FL,email,verified,True
1290,2024-04-07 10:50:40,NY,organic,unverified,True
1291,2024-02-13 07:07:26,CA,organic,unverified,False
1292,2024-05-14 23:47:38,IL,seo,pending,False
1293,2024-04-24 09:56:01,OH,seo,verified,True
1294,2023-10-27 00:26:06,OH,email,unverified,False
1295,2023-12-18 17:30:55,WI,email,pending,True
1296,2024-02-04 08:49:25,NC,seo,verified,True
1297,2024-05-03 12:00:03,OH,email,unverified,True
1298,2024-02-11 23:45:41,NJ,influencer,pending,True
1299,2024-04-23 10:01:38,NC,organic,unverified,True
1300,2024-01-07 21:50:04,VA,referral,verified,True
1301,2023-12-17 06:34:22,,paid_social,pending,True
1302,2023-11-09 05:56:06,MI,influencer,verified,False
1303,2024-04-03 04:44:46,FL,paid_social,pending,False
1304,2023-11-11 03:59:22,MO,influencer,pending,False
1305,2023-09-05 16:31:22,IL,paid_social,pending,False
1306,2023-09-22 12:44:02,VA,paid_social,unverified,False
1307,2023-11-12 02:39:28,VA,email,pending,False
1308,2024-03-22 04:17:38,GA,organic,pending,False
1309,2024-07-26 06:15:36,TX,paid_social,verified,True
1310,2023-09-24 07:06:51,MI,influencer,verified,False
1311,2024-05-21 22:24:19,IL,email,unverified,True
1312,2024-02-06 11:16:04,OH,seo,verified,False
1313,2023-12-05 20:21:12,IN,organic,unverified,True
1314,2024-05-20 23:00:08,IN,paid_social,verified,True
1315,2024-03-19 11:53:11,NY,influencer,verified,True
1316,2024-01-11 06:00:08,GA,organic,pending,False
1317,2023-12-13 19:39:22,MD,referral,unverified,True
1318,2024-08-30 06:41:38,WI,organic,pending,True
1319,2024-02-27 18:48:32,VA,referral,unverified,True
1320,2024-01-17 16:28:50,,paid_social,verified,True
1321,2024-02-08 12:10:44,TN,seo,pending,False
1322,2024-01-25 08:49:01,AZ,email,pending,True
1323,2024-02-19 07:47:16,MA,referral,unverified,False
1324,2024-08-10 03:31:39,OH,referral,verified,True
1325,2024-02-12 12:31:27,NY,paid_social,pending,False
1326,2023-10-18 03:13:28,MO,seo,unverified,True
1327,2024-06-19 16:39:55,WA,seo,pending,True
1328,2023-10-13 21:30:38,IL,email,verified,True
1329,2023-09-22 05:02:47,NJ,email,unverified,True
1330,2024-03-06 11:43:23,TN,influencer,verified,True
1331,2023-12-07 21:11:56,FL,seo,verified,False
1332,2023-11-18 01:20:17,FL,email,unverified,True
1333,2024-07-29 23:59:01,IL,paid_social,pending,True
1334,2023-11-15 15:13:23,AZ,paid_social,verified,False
1335,2024-02-07 04:17:05,GA,influencer,pending,True
1336,2024-02-14 20:36:26,MI,referral,pending,False
1337,2023-12-06 21:54:52,NY,organic,verified,False
1338,2023-11-23 07:46:26,NC,organic,pending,True
1339,2024-03-10 19:07:14,MI,seo,verified,True
1340,2024-01-08 15:07:01,VA,email,unverified,True
1341,2024-05-11 12:45:13,MD,organic,verified,True
1342,2023-09-17 22:30:38,OH,influencer,verified,True
1343,2024-04-01 06:29:08,MI,paid_social,unverified,True
1344,2023-10-21 15:28:48,MO,email,pending,False
1345,2024-05-03 14:45:50,AZ,influencer,unverified,True
1346,2023-11-05 19:56:53,IL,email,verified,True
1347,2024-06-15 15:57:57,TN,email,verified,True
1348,2024-06-19 13:17:24,MO,influencer,unverified,True
1349,2023-09-03 09:33:34,OH,organic,unverified,False
1350,2023-12-28 19:59:15,MI,email,verified,True
1351,2023-09-19 17:08:20,MI,paid_social,pending,False
1352,2024-08-06 04:31:05,GA,paid_social,unverified,True
1353,2024-05-10 21:48:51,WI,referral,verified,False
1354,2024-06-08 10:16:10,WI,organic,unverified,False
1355,2023-11-26 03:50:02,NC,organic,unverified,True
1356,2024-06-08 15:08:26,WA,referral,unverified,True
1357,2024-07-15 05:33:58,NJ,email,unverified,False
1358,2023-11-01 10:41:01,AZ,influencer,verified,False
1359,2023-11-12 20:35:10,PA,influencer,unverified,True
1360,2023-12-20 12:50:34,PA,influencer,unverified,True
1361,2023-10-27 17:43:31,GA,seo,pending,True
1362,2024-03-24 13:55:55,CA,influencer,pending,True
1363,2024-07-19 00:07:06,NY,organic,pending,True
1364,2024-05-02 15:38:46,CA,organic,unverified,False
1365,2024-07-29 03:55:42,OH,email,pending,False
1366,2024-01-08 20:11:34,GA,seo,pending,True
1367,2023-09-10 05:40:19,FL,organic,unverified,False
1368,2023-10-27 01:59:53,,paid_social,pending,False
1369,2024-05-13 12:26:26,WA,seo,verified,True
1370,2023-11-28 04:42:03,MI,email,pending,True
1371,2024-08-25 13:57:44,TX,email,verified,True
1372,2024-03-26 00:26:16,PA,paid_social,unverified,False
1373,2024-01-15 07:11:23,NC,seo,pending,True
1374,2024-07-04 08:40:19,,paid_social,unverified,True
1375,2023-10-29 09:24:40,TN,organic,unverified,False
1376,2023-10-28 04:24:06,IL,influencer,pending,False
1377,2024-03-06 21:56:03,AZ,seo,pending,True
1378,2024-05-12 23:17:42,WA,influencer,unverified,True
1379,2024-01-29 08:59:09,AZ,seo,unverified,True
1380,2023-12-02 08:09:29,OH,organic,pending,True
1381,2024-08-24 15:26:54,VA,paid_social,pending,False
1382,2023-12-05 04:14:22,GA,paid_social,verified,True
1383,2024-01-26 14:11:22,AZ,seo,verified,True
1384,2024-03-05 04:20:44,PA,referral,verified,True
1385,2023-10-01 22:18:02,AZ,paid_social,pending,False
1386,2024-03-02 14:26:13,NJ,seo,unverified,True
1387,2023-10-15 05:04:49,NY,paid_social,unverified,True
1388,2024-02-02 22:37:44,MA,referral,unverified,True
1389,2024-02-13 12:53:34,NC,email,pending,True
1390,2024-06-16 14:31:04,WI,influencer,verified,True
1391,2024-07-15 02:52:47,TN,seo,pending,True
1392,2023-09-23 05:34:36,AZ,organic,verified,True
1393,2024-04-23 06:08:23,NJ,referral,verified,True
1394,2023-11-23 07:08:37,MI,paid_social,unverified,True
1395,2023-12-15 12:49:39,MD,email,pending,True
1396,2024-01-02 04:06:03,MI,referral,pending,True
1397,2024-01-02 03:05:44,VA,seo,unverified,True
1398,2024-02-07 04:11:09,IN,paid_social,verified,False
1399,2024-03-05 05:31:28,NY,paid_social,unverified,True
1400,2024-06-07 00:33:28,OH,seo,verified,True
1401,2024-03-14 19:26:11,WI,referral,pending,False
1402,2023-12-23 22:50:24,AZ,seo,unverified,True
1403,2024-04-26 01:13:16,IL,influencer,verified,True
1404,2024-06-25 14:35:42,MO,organic,pending,True
1405,2024-01-01 20:04:12,MI,referral,unverified,True
1406,2023-09-29 15:00:58,MA,influencer,pending,False
1407,2024-05-11 13:09:41,FL,influencer,verified,False
1408,2024-02-04 17:01:27,WI,paid_social,pending,False
1409,2024-01-25 02:58:44,AZ,referral,unverified,True
1410,2024-05-09 01:16:24,GA,email,verified,True
1411,2023-10-12 21:26:54,PA,organic,verified,False
1412,2024-05-18 20:56:07,MA,email,pending,True
1413,2023-11-11 00:16:10,WA,paid_social,pending,False
1414,2024-01-12 23:37:07,TN,seo,pending,True
1415,2024-02-25 12:58:48,IL,paid_social,unverified,True
1416,2024-04-22 10:26:51,NY,referral,pending,True
1417,2023-09-23 00:02:20,CA,seo,pending,True
1418,2023-10-04 11:07:38,NC,referral,unverified,False
1419,2024-03-23 19:17:05,NC,organic,verified,False
1420,2024-01-12 19:50:58,MI,referral,pending,True
1421,2024-05-29 13:37:20,MD,organic,unverified,True
1422,2023-10-02 05:13:47,MD,referral,unverified,False
1423,2023-09-07 12:13:49,MA,influencer,pending,True
1424,2024-05-20 17:37:32,IN,influencer,verified,True
1425,2023-09-16 04:04:26,OH,email,verified,True
1426,2024-01-15 04:23:33,OH,email,verified,False
1427,2023-09-08 06:54:48,MI,organic,unverified,False
1428,2024-02-09 19:15:37,VA,influencer,unverified,False
1429,2023-10-16 00:46:41,MA,paid_social,unverified,False
1430,2024-01-28 04:25:40,AZ,seo,unverified,True
1431,2023-10-06 00:40:45,FL,organic,unverified,True
1432,2024-03-12 18:49:45,WI,organic,unverified,True
1433,2024-05-18 07:30:34,AZ,influencer,unverified,True
1434,2024-07-30 13:41:30,FL,influencer,pending,False
1435,2023-09-04 22:53:05,GA,referral,unverified,False
1436,2024-05-20 11:37:06,AZ,organic,verified,False
1437,2024-01-10 03:15:52,MD,paid_social,unverified,True
1438,2024-04-28 08:01:59,NY,email,pending,True
1439,2024-05-06 02:29:55,PA,referral,unverified,True
1440,2023-11-30 16:47:30,IL,seo,unverified,False
1441,2024-07-23 04:33:16,NJ,organic,verified,True
1442,2023-09-12 19:17:08,MO,organic,unverified,True
1443,2024-02-25 04:50:55,VA,seo,verified,True
1444,2024-06-10 01:43:27,WA,seo,verified,True
1445,2024-05-02 16:08:46,MD,organic,pending,True
1446,2023-10-13 14:01:36,NC,organic,verified,False
1447,2024-08-21 11:09:31,WA,organic,pending,True
1448,2024-05-01 23:47:09,AZ,referral,unverified,True
1449,2023-11-10 19:55:02,PA,seo,unverified,True
1450,2024-01-13 03:13:29,TN,email,unverified,True
1451,2024-03-22 15:02:56,FL,organic,unverified,True
1452,2024-03-18 17:48:23,OH,organic,verified,True
1453,2023-10-25 19:31:10,IL,influencer,verified,False
1454,2024-06-02 23:49:02,MI,influencer,pending,False
1455,2024-08-25 04:54:26,PA,seo,pending,True
1456,2024-04-15 15:59:45,MD,paid_social,unverified,False
1457,2024-02-13 13:31:05,NC,email,verified,False
1458,2023-11-18 13:31:57,VA,organic,pending,True
1459,2023-09-15 02:39:57,NC,referral,unverified,False
1460,2024-02-03 16:29:14,PA,influencer,verified,True
1461,2023-11-24 13:39:42,VA,referral,verified,True
1462,2024-05-26 07:21:01,NJ,email,pending,True
1463,2024-01-29 17:58:03,OH,organic,unverified,True
1464,2024-04-11 21:35:12,AZ,influencer,pending,True
1465,2023-11-17 13:19:18,TN,referral,pending,True
1466,2024-02-24 20:15:47,NJ,paid_social,unverified,True
1467,2023-09-08 22:14:46,MD,influencer,pending,True
1468,2024-02-05 10:28:07,MO,organic,pending,True
1469,2024-03-02 11:43:24,AZ,referral,pending,False
1470,2023-10-02 23:29:03,NJ,organic,pending,False
1471,2024-03-11 14:13:50,FL,email,verified,True
1472,2023-09-20 13:50:50,IL,referral,unverified,True
1473,2023-11-07 02:17:57,VA,email,verified,True
1474,2023-12-11 20:27:52,NY,referral,verified,False
1475,2023-12-15 19:45:45,IL,organic,verified,True
1476,2024-06-20 10:47:35,AZ,seo,verified,True
1477,2024-04-13 10:16:33,TN,referral,unverified,True
1478,2023-12-13 10:54:22,TX,paid_social,unverified,True
1479,2024-05-28 21:32:38,TN,organic,unverified,False
1480,2023-11-13 23:31:02,NJ,email,unverified,False
1481,2024-06-23 08:15:41,MA,email,verified,True
1482,2024-08-23 00:14:15,MA,email,verified,True
1483,2023-09-28 15:45:53,PA,email,unverified,True
1484,2024-02-28 00:24:13,FL,influencer,verified,False
1485,2024-05-16 01:13:12,VA,email,verified,True
1486,2023-10-30 11:52:50,AZ,organic,pending,True
1487,2023-09-21 01:57:56,AZ,paid_social,pending,True
1488,2023-12-18 03:48:50,TN,organic,unverified,True
1489,2023-12-07 16:19:42,GA,organic,unverified,True
1490,2024-03-26 15:49:37,GA,seo,unverified,False
1491,2023-10-11 08:13:27,NC,paid_social,verified,False
1492,2024-06-02 03:01:48,CA,email,unverified,False
1493,2024-07-29 02:28:18,GA,seo,verified,True
1494,2024-01-08 23:54:42,IL,seo,pending,True
1495,2023-11-09 22:33:36,TX,organic,unverified,False
1496,2024-04-15 11:26:04,,influencer,verified,True
1497,2023-09-08 18:05:39,MI,email,unverified,True
1498,2023-10-28 22:15:07,FL,seo,pending,False
1499,2024-03-31 22:25:59,TN,influencer,verified,False
1500,2024-06-03 19:08:39,IN,email,pending,True
1501,2024-05-25 07:58:17,CA,influencer,verified,True
1502,2024-01-18 17:17:35,GA,seo,pending,True
1503,2023-11-16 06:44:21,WA,referral,unverified,False
1504,2024-08-07 05:46:37,NC,referral,pending,False
1505,2023-12-18 06:48:35,NY,seo,pending,True
1506,2024-02-17 08:08:11,MD,referral,pending,True
1507,2023-09-05 05:41:12,IL,paid_social,unverified,True
1508,2023-12-28 22:10:55,TX,organic,pending,True
1509,2023-12-20 21:54:44,FL,referral,verified,True
1510,2023-09-21 09:07:14,VA,email,unverified,True
1511,2023-10-05 09:36:37,IL,paid_social,pending,True
1512,2023-12-23 22:28:16,TN,paid_social,unverified,False
1513,2024-02-04 00:00:30,FL,referral,unverified,False
1514,2024-05-22 16:01:22,MD,paid_social,pending,True
1515,2024-04-04 06:17:57,MI,email,unverified,True
1516,2024-01-26 00:15:23,AZ,email,pending,False
1517,2024-03-01 21:36:27,MA,influencer,pending,True
1518,2024-04-06 01:24:37,AZ,paid_social,unverified,True
1519,2024-04-14 08:59:49,IL,email,pending,True
1520,2024-07-26 04:58:16,WA,influencer,unverified,True
1521,2023-10-04 21:04:47,FL,organic,pending,False
1522,2024-08-02 15:59:29,MD,seo,unverified,True
1523,2023-11-20 15:20:21,MO,influencer,verified,True
1524,2023-12-27 20:31:07,CA,email,unverified,True
1525,2023-09-02 00:19:58,FL,paid_social,verified,True
1526,2023-09-11 13:48:50,MA,organic,pending,True
1527,2024-07-16 13:28:46,MO,email,unverified,True
1528,2024-02-16 21:49:42,CA,seo,unverified,True
1529,2024-03-04 22:07:04,MI,email,pending,False
1530,2024-01-31 22:08:52,FL,influencer,verified,True
1531,2024-02-26 12:18:56,WA,referral,verified,False
1532,2023-09-18 13:21:25,VA,influencer,unverified,True
1533,2023-11-02 11:35:54,IN,seo,unverified,True
1534,2023-11-08 18:25:43,VA,email,pending,True
1535,2023-12-19 02:19:05,MI,organic,unverified,False
1536,2024-04-24 06:51:17,MD,email,unverified,True
1537,2024-05-29 23:40:32,MD,email,pending,True
1538,2023-09-13 11:09:48,PA,seo,verified,False
1539,2024-01-05 16:43:26,GA,paid_social,unverified,False
1540,2024-08-25 05:09:56,WI,organic,unverified,True
1541,2024-06-24 10:57:21,CA,referral,verified,False
1542,2023-10-23 17:40:08,MD,paid_social,pending,False
1543,2023-11-28 13:46:48,PA,email,verified,True
1544,2023-09-11 09:57:41,FL,paid_social,verified,False
1545,2024-04-09 16:53:36,TX,seo,unverified,False
1546,2023-11-14 20:12:15,MD,email,pending,True
1547,2024-07-09 07:24:54,AZ,organic,unverified,True
1548,2024-07-01 20:22:43,FL,paid_social,verified,False
1549,2023-09-10 18:06:40,MI,referral,pending,True
1550,2024-08-05 19:45:13,MI,email,verified,False
1551,2024-02-04 00:59:48,MO,organic,unverified,False
1552,2024-05-12 16:33:48,NJ,paid_social,pending,True
1553,2023-10-26 02:15:50,NJ,seo,verified,True
1554,2024-07-10 21:18:53,WI,organic,pending,False
1555,2024-04-21 07:08:23,TX,influencer,verified,True
1556,2023-10-12 09:55:15,IN,referral,pending,True
1557,2023-09-10 07:51:56,CA,paid_social,unverified,False
1558,2024-05-23 20:09:10,CA,organic,pending,True
1559,2024-02-15 21:16:05,MO,influencer,verified,False
1560,2024-01-16 14:54:43,AZ,paid_social,verified,True
1561,2023-09-05 21:40:10,MO,organic,unverified,True
1562,2023-10-01 18:04:21,MA,organic,pending,True
1563,2023-12-24 13:29:02,WA,organic,unverified,True
1564,2023-12-08 04:01:20,OH,seo,pending,True
1565,2024-02-21 06:06:34,VA,referral,unverified,False
1566,2024-01-03 19:58:50,IN,referral,pending,False
1567,2023-12-19 15:46:28,IL,email,verified,True
1568,2023-10-19 16:05:41,IL,paid_social,unverified,False
1569,2023-10-16 08:46:52,NY,email,pending,True
1570,2023-09-25 04:37:52,WI,organic,pending,True
1571,2023-11-28 04:00:40,PA,email,verified,True
1572,2024-03-30 07:36:14,CA,referral,pending,True
1573,2024-06-22 02:06:08,WI,influencer,unverified,True
1574,2024-07-11 13:28:57,WA,seo,pending,False
1575,2024-02-13 14:25:43,MD,referral,verified,False
1576,2024-06-17 13:48:40,GA,organic,pending,False
1577,2023-10-05 05:15:40,MO,email,pending,True
1578,2023-12-17 12:22:50,NC,email,verified,True
1579,2024-04-09 18:15:17,NC,influencer,pending,True
1580,2023-09-05 10:40:51,VA,email,verified,True
1581,2023-12-18 08:39:37,MO,organic,pending,True
1582,2024-06-25 11:25:17,NC,paid_social,verified,True
1583,2024-08-05 08:32:15,NY,seo,verified,True
1584,2024-03-16 18:57:54,MD,email,unverified,False
1585,2023-12-10 23:33:43,VA,organic,unverified,True
1586,2023-10-02 02:09:28,FL,paid_social,verified,False
1587,2024-07-20 00:07:29,AZ,influencer,pending,True
1588,2024-01-06 19:34:42,VA,influencer,unverified,False
1589,2024-04-30 12:40:50,VA,paid_social,unverified,True
1590,2024-04-25 12:38:49,NJ,seo,unverified,False
1591,2023-11-24 10:43:17,MD,seo,verified,True
1592,2023-10-02 00:35:41,GA,email,unverified,False
1593,2024-03-29 07:32:24,IN,email,pending,False
1594,2024-01-03 02:05:20,MD,paid_social,pending,False
1595,2023-11-30 16:03:26,FL,influencer,unverified,False
1596,2024-01-20 12:58:36,MO,referral,unverified,True
1597,2024-02-23 08:41:06,GA,paid_social,unverified,False
1598,2024-05-20 19:06:54,IL,referral,pending,True
1599,2024-02-07 15:31:19,IL,seo,verified,False
1600,2023-09-08 00:35:04,AZ,email,unverified,True
1601,2023-10-21 02:06:51,AZ,paid_social,verified,True
1602,2024-08-03 15:54:25,WA,referral,verified,True
1603,2024-06-04 12:10:02,NJ,referral,unverified,True
1604,2024-06-08 11:12:05,VA,influencer,unverified,False
1605,2023-12-23 08:23:19,IL,seo,unverified,True
1606,2023-10-31 03:07:56,MD,seo,unverified,False
1607,2024-02-19 07:55:39,MD,organic,verified,False
1608,2023-09-20 18:04:34,IN,influencer,pending,False
1609,2024-06-22 02:32:58,IL,seo,unverified,False
1610,2024-04-12 08:40:22,NJ,referral,verified,True
1611,2023-12-17 08:27:10,GA,referral,pending,True
1612,2024-08-26 01:06:44,NC,paid_social,unverified,True
1613,2023-09-12 14:55:17,NY,email,unverified,True
1614,2024-03-09 15:54:00,CA,referral,unverified,False
1615,2024-03-22 07:04:58,MA,organic,unverified,True
1616,2024-02-21 14:09:19,TN,paid_social,pending,True
1617,2024-01-17 08:55:12,GA,referral,verified,False
1618,2024-02-25 02:35:28,IN,organic,unverified,True
1619,2024-02-17 07:22:20,IN,email,unverified,True
1620,2024-05-05 09:56:31,GA,influencer,verified,False
1621,2024-03-02 13:47:35,PA,referral,verified,True
1622,2024-08-07 03:38:37,IN,seo,verified,True
1623,2023-09-28 02:55:13,WI,paid_social,verified,False
1624,2024-04-27 05:05:57,MD,referral,pending,True
1625,2024-08-07 22:31:28,GA,seo,pending,False
1626,2024-04-21 04:17:32,TN,paid_social,verified,False
